filepath,class_name,display_name,label,extension,format,width,height,mode,sha256,perceptual_hash,is_valid,issue
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,16f4dcfda25b762e53e3302980810ad30c8456008d88cc12bbc5cea237b300a2,8ff0fd01d01fc30b,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/abfaeb8b-fe1e-48e6-ab8f-c9a72680420d___RS_Early.B 7427.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,92041ff3f3248bef45e09ec8648ade54817f92b9985917e37c71a2674dc3e0a3,8aeee5a06107569f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7fbc98aa30be9b4444bf4d9b5eaa48f7a595fb67580ea39bd5aacfbf6390550c,d5aaaad585468eca,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ac6c3aea-ad58-4b46-b0d2-195dba86e0f6___RS_Early.B 7926.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,aa02be4adfc74cbe8bc9f89031daa5aca6357cbd66f0ad67380d73c657829cec,ead0a1ca9e9d90b5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B 6754.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,36af59fb436d29225fd854bb2cb1afae2e392d9bc86b7c29352ca013e37f288c,82af3ff09e805a47,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/acb84d77-5b1c-4beb-be27-99fee467bf1f___RS_Early.B 7577.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,2eeb27272904c2f07824a7c3570109bc025f382fe7ed4a0f6a6c218eba6de7db,9adb4cc89bb48db0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/acff9d5e-4b38-4817-a239-93c115a0b3ff___RS_Early.B 8993.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7cdf707839c4c2312c1913c893f628e2499f9d610ab64fce59d437ba297f310a,a6a6a4c6349e98db,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34___RS_Early.B 6694.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,fc8d1307927f699a334fcaac8ffd5022806821d579513c4192064d5c8425beb3,80da3fe0b500779f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/adc573cd-bbf3-4742-9bd5-1e3e6f27319a___RS_Early.B 8685.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ff84aa37de997292f912f7e73b841b9fd633e6e967cadbe78497db3b4d85cdc7,d5f0ea83ab5e8d08,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,b02bb0e15d590ceea83cd4f95c50ebaff4f9d59cb6a8dedbce227b54aad4b3fc,d3ae60c547ce8c78,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ae38f458-d36e-43ce-95a5-45b775692d8d___RS_Early.B 8644.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7a7822467457ac4762e336a42f97a69a2ed1d3e11b711c57ac2dcad6b2f46e8b,ffb8a8f4851087ca,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ae5a9be8-5bd6-4542-8766-6c7bb8c61ded___RS_Early.B 8182.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,f02d474a188fc66425d38195508a6759fb4f91e95c546f1f435b81a3222f5c8b,fb04e07885631ee7,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7aa5a1f2b24ce02036ec55eb5cb6030b5e0c883368a46063d12f62902cfe6cae,8207bfd2f8a9c0e9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B 7700.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9466b1f9691137d098cebe1786238ca6f2089499cf5143eaf3aeab46374d9ad7,ff2ba514c3d088cb,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,da990be46d502bded87a38f13f6caf21c4c4c4c46e142ff7e861a69fec226237,dfb0a83cc1d09f83,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/af79e762-c2f7-4e37-926b-ce27dbc52fc4___RS_Early.B 6858.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,74b138bfdfd2ceb912580c5e6d8b7cebd9c44a534213076175d359740e3692be,becae0c1368ff00d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b05850b8-bfb9-487d-b0ba-8f406eba933e___RS_Early.B 6936.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4b23e61b22ae7bb1c49bcacae2fb3ff13f5b8df70075930a1bd99cf453de760a,ffb7e0d09a4a884a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b09e0cba-0564-4dde-a90d-3c0d90d6336e___RS_Early.B 7776.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,b0b2a4d761b018c522ade5712c85dcbf98d2b0acee404e50b0ffb88cafd9f037,fc94c1f08e479c6c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b14e0de2-ab48-45b5-9d4d-e45e7c88b68f___RS_Early.B 8554.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,a4147cba872ebe4cf881dc4b58771f26e7c3b2140d77292d11e0a84ec7493c07,bb85f098c398cdd1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,625473164e28bb5f9226644e90cd8baa52e787b7b8029404f7869ae8b963d1d9,9efae125ca04cd93,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,45b73077d38a78400f88933647b80685cd950282f602e836f5b8a04d74916584,ee8560de35c8b28d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b1b55149-b5bc-460e-87af-a745fb01855d___RS_Early.B 7477.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3fa3ddadefb68f32aabceb0f4907a537cc5e69c7cbfb1bf3446b980adb284891,abe9f8011f8c90bd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e76b364b5e74532d1a62629e7be070b4b7c6488f5bc0c0753fdf59fa4a64259c,af97c41ac96c8761,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b29e0fdf-c39f-4b3a-b12f-c693374f15cf___RS_Early.B 8820.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,6cc889a4e56012e22af4e8262b61afc85b41728671d85482f54943374425e05c,bab4a181c75fc668,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,f8d00ea93f3b10c12e7ddb0856d662ea1d861fd2ecf7f9c793a1a6538c46627c,a200fd5fc378cf60,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b2e21749-afe2-4392-8d5d-23088d37873c___RS_Early.B 9028.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3553f32ad0199b738da4e6f341e9aed68a7d390f74f20aafb75dd5c98d710b14,cb1b3f0cf0f11247,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b2e6d502-8a02-4493-ae91-34bad50b6040___RS_Early.B 7537.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4d4aed5dbec2346dd64c0987c67463580e473486e19fbb9db0669e2488a8ad6d,afa5f09acb4c8472,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b301c9cd-7624-4261-ab4f-962936ebb92a___RS_Early.B 7632.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,be65eaa921cf073b8efa292d685fbee9cc107432034e04ef99da83a523a56eca,fe54d543ce3c9830,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,01cec8f422a8495451a644577418aede08577ac624e7603e4014099fea5c5c2f,81b5ff0eec4b806c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b35e4c48-e54e-4e42-a399-b236209314f4___RS_Early.B 8231.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,077a9c393ed8497704d9d35deaa975db5ce0d9b8b87d4b90571f50ae5e989b26,a2ffe840874fbe04,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,727e004d65c0097b44416e9d361e3e0be8f52bf553045b2940b1bff51c7a385e,eea390994b8c4e97,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b3d44557-f696-4fc9-b144-dec4f4ba9452___RS_Early.B 9110.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,bc7548aee2d5eb0a6d6297593ac6eb6da65726649614dd821b9bf26ac628f78a,bf40f065cf47cc18,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3e0672e3883fadb43850f79b48af5885ddc9ea47f7ba788202e891f78305f1aa,ff23f01d85f09603,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B 8930.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,aff48356a9996f18d83d8eaa7357620c8fba51b42b0be147c012e129522048bf,f5678351388fc3a4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b475147c-92bc-419a-b2c3-7d5aabbb79ec___RS_Early.B 7379.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d88a26f32929b83479efaf5402ca90b6b2740256e87cbdf595641bb7fd17ca9a,fe89a094865add63,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b5127f55-debe-459a-98e5-4629750f9c38___RS_Early.B 7496.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,c9fe344f8d8584001025f708a97c9e7d4991135000ec90f75741ac7cefcdd441,a781f07c8f639946,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,df444ecb3e9f10901f0ee49cffdf1d3fb9e6d840242d602341effaadb7936040,8938fde1c086c79e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,346b0ec1a2af4b97e904cdf41db270de80af4c50ea60d45fe533fdb6f87c7671,fe0fa87c95129233,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b54a2105-b9a4-4665-9e34-44df46d0be5a___RS_Early.B 8507.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,c03f67ed1a103777d4940c5ad6420f73f8b6dd0aad02f6c1cdf4814947e53660,ebb2a4c6878f9298,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b6220993-c51f-48fa-bee9-fb5cb89cc0c4___RS_Early.B 7467.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,219cb6627f60a122a82050e197f290b053bfd62c7fcd906025a6c0c00ae9d40e,f88d669cc3b14987,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b692a411-91aa-4388-b641-a6c02286840c___RS_Early.B 7784.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,6ed314811c129f5a4f2eafc575cb0e4d4d749bc1ea0489425023ccd7896d0f5b,feece94893858a34,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b6b036b0-6869-48b8-b861-a6a85d1b2b97___RS_Early.B 6850.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,03306f956dade40f70dda8124015bd325c9dd55b1988ab29af859b9abb4b614e,f5e2aa0dad54d072,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b6b4aa28-edc4-4e9f-bc0d-bd4b0ec085a2___RS_Early.B 7559.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,df6d88c9d10e4881440f695fe05bbb1825c56fe0c2806b003433e8a30443cfc5,eae285cb9ab59035,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b6c68639-ad01-41f9-a10c-4233423ea2b0___RS_Early.B 8573.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4672d7ed2cad76905dbb1856b813e040f2bc0da9ce924e479d7fe229fd806667,ab05c09cdee1cc57,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b7157976-61c2-4366-87c5-e3de23aa7c10___RS_Early.B 7227.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,aa8570f2bcacc6575cb7ebc168cfb588fe2eb508ebbd924304d4bec634ca2ec9,eee625943696c31a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b76550de-8e3a-46f1-b06f-6bd4ed3dc8a5___RS_Early.B 8456.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3c68069354e3bff956b3c79dc275da6d5efb26ef0c5ad698eea6d632704743da,aa87379e9c5ac928,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B 7103.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,90e70fd86f1b126d8e141f63c42281914c8082511e82eec52c826151b2bea2e5,8280f81fc778cf71,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b7883606-5157-4dc1-b965-fc10f8fe1796___RS_Early.B 7598.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d8e3bc2d123ce57a9cf8c080a8af16e623ff89ed9f3b904125c496d694dd5e6b,ffc0e0c3850f9d98,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b805f812-ef18-47ed-9756-1f5a5dd05b5d___RS_Early.B 7746.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,8d54811c53d89bf6c52b25c3f5160283a9d08bb79870f737a0ea3ea2e386b33f,a2a5bf40f4dac0da,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b817817e-a6b1-4123-88e7-db98b453ce17___RS_Early.B 6880.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,f31c8874213ca036279562259a731b408dc7e9bb5cc2b76605ccfa562d98ca1f,a84b9fa0b504cb5f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b83aea19-9485-412f-808d-c0a590d75388___RS_Early.B 6951.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7c9f2cc9d6ef12450e1171adaf9461d3676c722624b0824dcd24278ff8e810bb,ebc0a5cb94b938b1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b8578828-0e34-4511-9739-9ef0170774b2___RS_Early.B 7416.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,91ee342e9e67f3c34a02a2486ccdb26227fd56c6ac4f745326595afbfc97459a,fdc129cb11651a67,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b8803558-9e0f-404e-80b3-c78d0bc7f6d0___RS_Early.B 7548.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,96c80afa2f123f784364226fe14f5dc4354030b7741d061461a54c194dfdf91a,dfc8ea0ba15f9520,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,417615b293068205843e37a53db5e6fa3c635abc1c2913b3dbce7fc610500d94,eae9a584db86b039,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b954c296-ae18-4efb-8a8c-450486faa919___RS_Early.B 6998.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,90caa268abb1be125481308f6d4a9ea102f18713492aaa5640c285a4e0fb0e1e,ddca6a1531d6964a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b95c05a8-2d70-4af5-a384-5b5b4450b7c6___RS_Early.B 7724.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,647fe86d1f514ff3534e53818e7af3d3716eb2981d3e9d884fd4a464af7ef9e3,ba8ae57780a09f93,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/b99ba68b-4608-4335-a292-b4249d83762d___RS_Early.B 9096.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,b561beb9c0d91f9ec68d5c8d4b2b1960b65968d83f51098c882d072cf60feecc,f72f8094dacbe904,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ba5dfd98-89d6-49d5-b398-beb05cb9d8ad___RS_Early.B 7824.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ffa3c172054a72e952aae338beac6e77fe63d11d9f2ed798a5b5a64ecf7da030,d5d5ea42a51e94b8,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/ba96aab6-adb5-4021-b6ad-3305f50aec12___RS_Early.B 7317.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9ddfe83a0d7cc84519381afda4241b7b9b5c065d5bc1af3540a11a07e43ce91d,d5d4aa8a95a99aa5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bac19c19-ab8b-466a-a317-56c1f35fb082___RS_Early.B 7141.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7f4cd4bdfd430881a96ba786bf3b856395cbb0a72a5d6bbeb1c33fd18531435d,ef497025e266ce4c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bb07a1b7-b9ad-4016-a013-9ff0e4636d4a___RS_Early.B 7156.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,fa0a5f3f491ec629b57f457d0d4e9c67fd8386b71a39ae678a990d9f4a2c4626,ff686266cc2e6849,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bb38077f-ee91-4c0b-af46-f90b21b9e9db___RS_Early.B 7121.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,108cea27d67cb99d9122f10c4d7d2dd0a14e3233d9ca7f3c683d76035107c932,abea32cd1994b994,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B 9070.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d8c032ce7d21a26771504df6be1e4ecac76430655a86e6c437fa12a8d9e9209e,83577cc8a0afa12f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bb4e9c01-6166-424d-a379-9ef405fdd555___RS_Early.B 6843.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ddd0160e23c7fe043ed381c3ee02edbe7ab05f8c25e1827eda70a1761c74a58d,d5e4aac295a994b5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bb569e8c-4f57-481f-86d9-291ebd67336e___RS_Early.B 7543.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7a32bbeab4753fe1fc28116b589138ce6289e3311b533e051fa72bf7b892646c,fb97a0dac530cc62,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bc378ba0-533d-42db-a8b2-82decc73f4d5___RS_Early.B 9092.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d14b04c66285010ad7422974d6aaa6d757c5ce5f6fb3d54ee62643846966f7c3,8a3dbd70f0c3c48e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bc7552e4-3901-41b8-8bef-727eeca4270e___RS_Early.B 7942.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,30ff0e0acf25d6b765c5051ebf2545ac14e24e678313be390a7ff2c4bfbf419e,ffd0d00b9e3c91b0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bc8a7fa5-1f77-4829-a1ee-0ccbeef289eb___RS_Early.B 7228.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4206435497388b47cdd5aac2f993c500fd8b1cc18e358cb28e2a245d9daa2b0f,bfb73b94c0c0e590,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bcc2199e-a6c6-4e0d-a7a7-f7c4b25f2c04___RS_Early.B 7007.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3f5d164f1866bebb94555700effcb6f0682829b69ac3d61820a52385ff82f496,bbe2a48686d8cb39,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bcedd1ec-17b4-495b-b47f-5877ef836f88___RS_Early.B 7248.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,31ea46dd0e2c14562644990d043a1811bfa10114a992c6ec2148cb9413ff0afd,aae96565d1949c9a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bcf169b0-dea7-49eb-b976-4a2d1f36c574___RS_Early.B 7870.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,bf360e8faa666e25d55e644b1dae740a818dbbeaed91729ecf62515a3d8af297,ed22a85d96f29383,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bd4c7de8-0616-45d4-a060-54b8329a9462___RS_Early.B 6902.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,a512e81e8dcaf7c56ffc6b02f9c81b8546d19369c388a776414e337290788c13,ef40664dda1ed912,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bddc2487-ecc6-447e-902f-3560a62e5e83___RS_Early.B 7307.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,b090f5658b1a06903c5a2a94a1e542a2692aefae8f3e58f8f11c04c233a4e9af,bae0a5c1258fd43d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/be5f03e6-810f-4f22-9e5a-37a66826f7e5___RS_Early.B 6807.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,455e4fc5e3d2774ce1942e348b55edf7d0f4a9128f069032236e3483085df1e6,cf0f6c3f2434b432,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/be89d35f-e382-4b1c-95e8-af88d969d306___RS_Early.B 6758.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0f163bd8b46bb31056ee100f11f9fc72b8c7c923918472f83123b9a6a9b8aa18,dd1a62a5b53292d3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bea108c2-bdf1-484d-807c-fa9431f4dc95___RS_Early.B 7265.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,5d4f18e564db97d9672b9b4d384cb729d6fae96e21a0193d1a9fa1afac3f349f,8b4a9e27f892a43d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/beb20b26-07f9-4215-8264-dca1283514ac___RS_Early.B 7644.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,2643f2d79a4aeedd6867e59d0201a68e3d52aebd14d6149ffd0f23a486fca163,af97f49ac0d8c960,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/bf972aad-9f3f-40c8-9fc7-fdcf57a94c6f___RS_Early.B 7151.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,8b627677b69e38c85bd5c95ef110b000b6b0188219d30847d4c248de4172663e,ffaf84b01352984e,True,
